chicken,tropical fruit,root vegetables,other vegetables,beverages,coffee,bottled beer,liquor,,,,,,,,,,,,,,,
tropical fruit,butter,bottled water,male cosmetics,newspapers,,,,,,,,,,,,,,,,,,
nuts/prunes,root vegetables,yogurt,condensed milk,ice cream,semi-finished bread,bottled beer,brandy,salty snack,,,,,,,,,,,,,,
pork,root vegetables,whole milk,sliced cheese,frozen fish,domestic eggs,cake bar,chocolate marshmallow,candy,,,,,,,,,,,,,,
grapes,hard cheese,margarine,specialty fat,newspapers,,,,,,,,,,,,,,,,,,
sausage,finished products,semi-finished bread,soda,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
beef,soda,newspapers,,,,,,,,,,,,,,,,,,,,
whole milk,butter,curd,rubbing alcohol,,,,,,,,,,,,,,,,,,,
oil,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,beverages,flour,flower (seeds),,,,,,,,,,,,,,,,,,
pip fruit,butter,yogurt,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,root vegetables,butter milk,chocolate,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,
hamburger meat,root vegetables,whole milk,frozen vegetables,rolls/buns,Instant food products,,,,,,,,,,,,,,,,,
chicken,spread cheese,frozen meals,domestic eggs,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whipped/sour cream,ice cream,domestic eggs,rolls/buns,coffee,bottled water,newspapers,,,,,,,,,,,,,,
hamburger meat,berries,other vegetables,whole milk,beverages,soft cheese,hard cheese,pastry,sauces,waffles,,,,,,,,,,,,,
sausage,pork,citrus fruit,root vegetables,other vegetables,curd,soft cheese,hard cheese,cream cheese ,frozen dessert,roll products ,rice,oil,coffee,fruit/vegetable juice,chocolate,abrasive cleaner,,,,,,
margarine,,,,,,,,,,,,,,,,,,,,,,
grapes,other vegetables,whole milk,butter,coffee,bottled water,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,pip fruit,other vegetables,whole milk,curd,roll products ,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,grapes,root vegetables,herbs,other vegetables,whole milk,frozen vegetables,rice,dog food,bottled water,misc. beverages,fruit/vegetable juice,napkins,,,,,,,,,
root vegetables,domestic eggs,white bread,,,,,,,,,,,,,,,,,,,,
berries,whole milk,yogurt,sugar,cling film/bags,house keeping products,,,,,,,,,,,,,,,,,
whole milk,butter,curd,whipped/sour cream,newspapers,,,,,,,,,,,,,,,,,,
frankfurter,pork,beef,tropical fruit,other vegetables,whole milk,yogurt,rolls/buns,semi-finished bread,pickled vegetables,soda,newspapers,,,,,,,,,,,
other vegetables,whole milk,pastry,margarine,bottled water,,,,,,,,,,,,,,,,,,
cream cheese ,rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,pastry,rice,flower (seeds),,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,
brown bread,sugar,canned fish,coffee,soda,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,
processed cheese,rolls/buns,specialty chocolate,,,,,,,,,,,,,,,,,,,,
chicken,pork,frozen vegetables,margarine,,,,,,,,,,,,,,,,,,,
sausage,sliced cheese,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,,
cream cheese ,processed cheese,specialty bar,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,chocolate,,,,,,,,,,,,,,,,,,,,
pastry,canned beer,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,whole milk,soda,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese ,chewing gum,,,,,,,,,,,,,,,,,,,,
curd,fruit/vegetable juice,specialty chocolate,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,berries,root vegetables,other vegetables,butter milk,rolls/buns,salt,mustard,canned fish,coffee,bottled water,fruit/vegetable juice,cling film/bags,newspapers,,,,,,,,
beef,whole milk,sliced cheese,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,
finished products,butter,curd,soda,,,,,,,,,,,,,,,,,,,
grapes,fruit/vegetable juice,red/blush wine,long life bakery product,waffles,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,
frozen vegetables,flour,bottled beer,liquor (appetizer),salty snack,dishes,,,,,,,,,,,,,,,,,
sausage,tropical fruit,pip fruit,spices,pet care,canned beer,,,,,,,,,,,,,,,,,
pork,citrus fruit,other vegetables,whole milk,whipped/sour cream,specialty cheese,domestic eggs,canned vegetables,fruit/vegetable juice,canned beer,specialty bar,,,,,,,,,,,,
UHT-milk,,,,,,,,,,,,,,,,,,,,,,
mayonnaise,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,pickled vegetables,soda,,,,,,,,,,,,,,,,,,,
turkey,seasonal products,,,,,,,,,,,,,,,,,,,,,
sausage,hard cheese,pastry,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,specialty bar,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,
roll products ,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,root vegetables,whole milk,rolls/buns,pastry,coffee,,,,,,,,,,,,,,,,
other vegetables,whole milk,brown bread,margarine,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,red/blush wine,shopping bags,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,curd,whipped/sour cream,domestic eggs,brown bread,flour,coffee,,,,,,,,,,,,,,,
yogurt,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,
meat,root vegetables,whole milk,curd,pastry,brandy,,,,,,,,,,,,,,,,,
frankfurter,pork,other vegetables,brown bread,pickled vegetables,coffee,newspapers,,,,,,,,,,,,,,,,
other vegetables,whole milk,frozen meals,pastry,fruit/vegetable juice,long life bakery product,shopping bags,,,,,,,,,,,,,,,,
berries,yogurt,shopping bags,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,
flour,,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,whole milk,cream cheese ,processed cheese,white bread,shopping bags,,,,,,,,,,,,,,,,
UHT-milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,onions,other vegetables,pastry,bottled water,bathroom cleaner,newspapers,,,,,,,,,,,,,,,
other vegetables,butter,bottled water,detergent,,,,,,,,,,,,,,,,,,,
whole milk,frozen meals,mustard,canned fish,bottled beer,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
onions,brown bread,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,yogurt,artif. sweetener,rum,hygiene articles,napkins,photo/film,,,,,,,,,,,,,,,
cookware,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,other vegetables,,,,,,,,,,,,,,,,,,,,
chicken,grapes,,,,,,,,,,,,,,,,,,,,,
sausage,berries,whipped/sour cream,shopping bags,,,,,,,,,,,,,,,,,,,
baking powder,coffee,canned beer,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,,,,,,,,,,,,,,,,,,,,,,
cookware,,,,,,,,,,,,,,,,,,,,,,
pip fruit,grapes,yogurt,hard cheese,napkins,,,,,,,,,,,,,,,,,,
citrus fruit,frozen meals,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,
hamburger meat,pickled vegetables,hygiene articles,,,,,,,,,,,,,,,,,,,,
chicken,root vegetables,,,,,,,,,,,,,,,,,,,,,
beef,instant coffee,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
ham,berries,onions,whole milk,butter milk,yogurt,whipped/sour cream,cream cheese ,mayonnaise,pastry,semi-finished bread,chocolate,specialty chocolate,hygiene articles,cling film/bags,,,,,,,,
citrus fruit,root vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,
hygiene articles,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,dessert,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,
bottled beer,light bulbs,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,soda,chocolate,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,soda,,,,,,,,,,,,,,,,,,,,
cat food,soda,candy,,,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,candy,,,,,,,,,,,,,,,,,,,,
cake bar,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
yogurt,long life bakery product,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,tropical fruit,pip fruit,other vegetables,whole milk,dessert,whipped/sour cream,cream cheese ,frozen meals,cat food,salty snack,cake bar,chewing gum,specialty bar,seasonal products,,,,,,,
sausage,ham,citrus fruit,root vegetables,other vegetables,whole milk,soft cheese,processed cheese,frozen vegetables,salt,oil,margarine,soda,fruit/vegetable juice,bottled beer,chocolate,,,,,,,
frozen meals,specialty bar,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,berries,yogurt,shopping bags,,,,,,,,,,,,,,,,,,
pork,packaged fruit/vegetables,ice cream,oil,detergent,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,canned fish,shopping bags,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,whole milk,butter,rolls/buns,salty snack,,,,,,,,,,,,,,,,,
hamburger meat,frozen meals,red/blush wine,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,
chicken,frozen vegetables,soda,canned beer,hygiene articles,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,root vegetables,whole milk,white bread,specialty bar,shopping bags,,,,,,,,,,,,,,,,
frankfurter,whole milk,dessert,white bread,shopping bags,,,,,,,,,,,,,,,,,,
cooking chocolate,,,,,,,,,,,,,,,,,,,,,,
pork,canned beer,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,rolls/buns,zwieback,newspapers,,,,,,,,,,,,,,,,,,
cream cheese ,brown bread,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,
brown bread,hair spray,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,curd,long life bakery product,,,,,,,,,,,,,,,,,,
turkey,roll products ,dishes,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,cake bar,detergent,,,,,,,,,,,,,,,,,,,
grapes,,,,,,,,,,,,,,,,,,,,,,
frozen potato products,ketchup,chocolate,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,
dog food,pet care,shopping bags,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,butter,UHT-milk,cat food,pet care,detergent,,,,,,,,,,,,,,,,
tropical fruit,bottled beer,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,curd,cat food,,,,,,,,,,,,,,,,,,,
pip fruit,yogurt,brown bread,,,,,,,,,,,,,,,,,,,,
tropical fruit,curd,yogurt,whipped/sour cream,,,,,,,,,,,,,,,,,,,
frankfurter,frozen potato products,rolls/buns,specialty fat,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,
baking powder,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
zwieback,,,,,,,,,,,,,,,,,,,,,,
root vegetables,sliced cheese,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,fruit/vegetable juice,cake bar,,,,,,,,,,,,,,,,,,,
condensed milk,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,beverages,snack products,,,,,,,,,,,,,,,,,,,
other vegetables,hard cheese,frozen vegetables,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,
pet care,,,,,,,,,,,,,,,,,,,,,,
yogurt,canned beer,,,,,,,,,,,,,,,,,,,,,
pip fruit,condensed milk,bottled beer,red/blush wine,chocolate,shopping bags,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,soda,specialty bar,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,
soda,seasonal products,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,domestic eggs,sugar,hygiene articles,light bulbs,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,yogurt,processed cheese,pickled vegetables,newspapers,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,
chewing gum,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
pork,berries,onions,,,,,,,,,,,,,,,,,,,,
dessert,spread cheese,pastry,soda,seasonal products,,,,,,,,,,,,,,,,,,
flour,sugar,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,flower soil/fertilizer,,,,,,,,,,,,,,,,,,,
pip fruit,berries,yogurt,,,,,,,,,,,,,,,,,,,,
yogurt,margarine,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,
whole milk,cereals,,,,,,,,,,,,,,,,,,,,,
citrus fruit,packaged fruit/vegetables,yogurt,white wine,long life bakery product,,,,,,,,,,,,,,,,,,
onions,whipped/sour cream,coffee,fruit/vegetable juice,flower (seeds),,,,,,,,,,,,,,,,,,
berries,butter,domestic eggs,soda,red/blush wine,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,
bottled water,white wine,,,,,,,,,,,,,,,,,,,,,
whole milk,margarine,,,,,,,,,,,,,,,,,,,,,
UHT-milk,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,white bread,pastry,specialty fat,sweet spreads,female sanitary products,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,hard cheese,long life bakery product,cooking chocolate,hygiene articles,,,,,,,,,,,,,,,,,
frozen meals,soda,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,curd,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
chicken,root vegetables,herbs,other vegetables,canned beer,liquor (appetizer),shopping bags,,,,,,,,,,,,,,,,
dessert,frozen meals,soda,seasonal products,,,,,,,,,,,,,,,,,,,
sausage,specialty bar,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,beverages,hard cheese,fruit/vegetable juice,,,,,,,,,,,,,,,,,
soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,
beef,cat food,newspapers,,,,,,,,,,,,,,,,,,,,
berries,packaged fruit/vegetables,yogurt,rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,
ham,whole milk,rolls/buns,bottled water,white wine,,,,,,,,,,,,,,,,,,
citrus fruit,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,
berries,whipped/sour cream,domestic eggs,,,,,,,,,,,,,,,,,,,,
meat,chicken,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,
coffee,soda,canned beer,,,,,,,,,,,,,,,,,,,,
long life bakery product,,,,,,,,,,,,,,,,,,,,,,
whole milk,beverages,brown bread,pastry,specialty chocolate,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,yogurt,brown bread,pastry,specialty chocolate,candy,,,,,,,,,,,,,,,,
pork,root vegetables,rice,sparkling wine,hygiene articles,newspapers,shopping bags,,,,,,,,,,,,,,,,
yogurt,domestic eggs,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,brown bread,canned fish,bottled water,canned beer,candles,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,dessert,soft cheese,brown bread,shopping bags,,,,,,,,,,,,,,,,,,
chicken,yogurt,cream cheese ,specialty cheese,margarine,canned vegetables,soda,candy,hygiene articles,dishes,,,,,,,,,,,,,
soda,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,canned beer,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,ice cream,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,butter,rice,bottled water,soda,canned beer,white wine,specialty chocolate,detergent,decalcifier,candles,,,,,,,,,,,
hard cheese,pasta,canned vegetables,canned fish,soda,,,,,,,,,,,,,,,,,,
curd,flour,canned beer,,,,,,,,,,,,,,,,,,,,
berries,whipped/sour cream,coffee,bottled water,soda,white wine,salty snack,hygiene articles,,,,,,,,,,,,,,,
cat food,canned beer,specialty chocolate,hygiene articles,napkins,shopping bags,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,
soda,nut snack,flower (seeds),,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,whole milk,curd,,,,,,,,,,,,,,,,,,,
whipped/sour cream,frozen vegetables,newspapers,,,,,,,,,,,,,,,,,,,,
yogurt,sliced cheese,frozen meals,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,tropical fruit,pip fruit,grapes,bottled water,soda,bottled beer,cake bar,,,,,,,,,,,,,,
tropical fruit,mustard,sauces,,,,,,,,,,,,,,,,,,,,
whole milk,margarine,soda,napkins,photo/film,,,,,,,,,,,,,,,,,,
butter,curd,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,UHT-milk,frozen fish,soda,fruit/vegetable juice,hygiene articles,napkins,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,
frozen fish,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,
other vegetables,UHT-milk,canned vegetables,bottled water,cake bar,shopping bags,,,,,,,,,,,,,,,,,
chicken,packaged fruit/vegetables,butter,condensed milk,rolls/buns,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,
candy,photo/film,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen vegetables,domestic eggs,soda,canned beer,liquor,shopping bags,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,tropical fruit,pip fruit,other vegetables,sliced cheese,hard cheese,frozen fish,rolls/buns,brown bread,pastry,sauces,organic products,canned fruit,popcorn,dental care,napkins,kitchen towels,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,chocolate,,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,beverages,shopping bags,,,,,,,,,,,,,,,,,,,
whipped/sour cream,brown bread,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,candles,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,,,,,,,,,,,,,,,,,,,,,
rolls/buns,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,frozen potato products,brown bread,semi-finished bread,salt,canned vegetables,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,dessert,whipped/sour cream,soda,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,canned fruit,,,,,,,,,,,,,,,,,,,,
pet care,,,,,,,,,,,,,,,,,,,,,,
butter,cream cheese ,frozen vegetables,soda,fruit/vegetable juice,napkins,shopping bags,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,onions,packaged fruit/vegetables,yogurt,napkins,,,,,,,,,,,,,,,,,
whole milk,bottled beer,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,
ham,pork,whole milk,yogurt,hard cheese,spread cheese,rolls/buns,white bread,brown bread,pastry,chocolate,abrasive cleaner,dental care,napkins,newspapers,shopping bags,,,,,,,
soda,snack products,detergent,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,soda,newspapers,shopping bags,,,,,,,,,,,,,,,,,,
ham,root vegetables,onions,herbs,cream cheese ,zwieback,pot plants,,,,,,,,,,,,,,,,
sausage,misc. beverages,canned beer,waffles,shopping bags,,,,,,,,,,,,,,,,,,
dishes,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,white wine,,,,,,,,,,,,,,,,,,,,
semi-finished bread,bottled beer,liquor,candy,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,root vegetables,other vegetables,curd,yogurt,sliced cheese,cream cheese ,specialty cheese,frozen vegetables,domestic eggs,bottled water,,,,,,,,,,,
citrus fruit,rolls/buns,specialty bar,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
soda,misc. beverages,candy,,,,,,,,,,,,,,,,,,,,
pastry,long life bakery product,waffles,napkins,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,
soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,
seasonal products,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,butter,yogurt,cat food,coffee,bottled water,chocolate,specialty chocolate,,,,,,,,,,,,,,,
yogurt,specialty bar,,,,,,,,,,,,,,,,,,,,,
meat,beef,root vegetables,other vegetables,butter,yogurt,frozen vegetables,frozen meals,coffee,long life bakery product,shopping bags,,,,,,,,,,,,
frankfurter,tropical fruit,whole milk,cream cheese ,rolls/buns,pet care,bottled water,napkins,dishes,shopping bags,,,,,,,,,,,,,
frankfurter,onions,pickled vegetables,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,
root vegetables,yogurt,whipped/sour cream,beverages,hard cheese,cream cheese ,organic products,soda,misc. beverages,fruit/vegetable juice,liquor (appetizer),specialty chocolate,shopping bags,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,
frankfurter,packaged fruit/vegetables,soft cheese,soda,,,,,,,,,,,,,,,,,,,
whole milk,butter,brown bread,pastry,sweet spreads,soda,newspapers,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,prosecco,,,,,,,,,,,,,,,,,,,,
beef,whole milk,white bread,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,root vegetables,other vegetables,yogurt,UHT-milk,white bread,long life bakery product,chocolate,specialty bar,candy,,,,,,,,,,,,
pork,hamburger meat,citrus fruit,butter,yogurt,whipped/sour cream,hard cheese,frozen vegetables,white bread,Instant food products,fruit/vegetable juice,salty snack,candy,shopping bags,,,,,,,,,
sausage,tropical fruit,root vegetables,other vegetables,cream cheese ,pickled vegetables,candles,,,,,,,,,,,,,,,,
whipped/sour cream,ice cream,rolls/buns,semi-finished bread,soda,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,tropical fruit,curd,dessert,processed cheese,margarine,soda,canned beer,napkins,,,,,,,,,,,,,
tropical fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,pip fruit,processed cheese,spread cheese,curd cheese,bottled beer,,,,,,,,,,,,,,,,
pork,citrus fruit,dessert,whipped/sour cream,cream cheese ,salty snack,dishes,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,yogurt,,,,,,,,,,,,,,,,,,,,
ham,beef,tropical fruit,whole milk,curd,yogurt,rolls/buns,ready soups,cat food,,,,,,,,,,,,,,
root vegetables,herbs,,,,,,,,,,,,,,,,,,,,,
tropical fruit,onions,other vegetables,whole milk,butter milk,pickled vegetables,kitchen towels,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,hard cheese,cream cheese ,margarine,sugar,misc. beverages,detergent,dishes,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
dessert,canned beer,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,cream cheese ,brown bread,,,,,,,,,,,,,,,,,,,
meat,rolls/buns,,,,,,,,,,,,,,,,,,,,,
pip fruit,yogurt,pastry,baking powder,long life bakery product,,,,,,,,,,,,,,,,,,
beef,citrus fruit,pip fruit,yogurt,condensed milk,cream cheese ,white bread,dish cleaner,hygiene articles,dishes,shopping bags,,,,,,,,,,,,
root vegetables,other vegetables,white bread,sparkling wine,,,,,,,,,,,,,,,,,,,
dessert,bottled beer,candy,,,,,,,,,,,,,,,,,,,,
dessert,pastry,canned beer,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,bottled water,liquor (appetizer),,,,,,,,,,,,,,,,,,
beverages,cat food,dish cleaner,napkins,shopping bags,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,grapes,rolls/buns,pastry,fruit/vegetable juice,chocolate,candy,shopping bags,,,,,,,,,,,,,,
citrus fruit,grapes,whipped/sour cream,flour,margarine,sugar,soups,baking powder,long life bakery product,waffles,chocolate,specialty bar,dish cleaner,female sanitary products,cling film/bags,,,,,,,,
pastry,cake bar,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,syrup,specialty bar,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,soda,,,,,,,,,,,,,,,,,,,,
sausage,pork,citrus fruit,bottled water,soda,misc. beverages,canned beer,red/blush wine,,,,,,,,,,,,,,,
pip fruit,other vegetables,frozen meals,,,,,,,,,,,,,,,,,,,,
sausage,white bread,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,
meat,root vegetables,whole milk,butter,processed cheese,domestic eggs,bottled water,soda,hygiene articles,,,,,,,,,,,,,,
finished products,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,tropical fruit,pip fruit,whole milk,white bread,,,,,,,,,,,,,,,,,
